City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Barra,BR,-11.0894,-43.1417,77.86,57,100,4.21,overcast clouds
348,Bodden Town,KY,19.2833,-81.25,79.0,76,20,5.75,few clouds
349,Marigot,MF,18.0667,-63.0833,77.76,83,75,11.5,broken clouds
350,Cusuna,HN,15.85,-85.2333,75.29,88,6,8.68,clear sky
351,Tasiilaq,GL,65.6145,-37.6368,28.45,87,55,7.47,broken clouds
352,Iquique,CL,-20.2208,-70.1431,60.84,70,10,0.96,clear sky
353,Pangnirtung,CA,66.1451,-65.7125,0.64,94,21,8.21,few clouds
354,Mitchell,US,43.7094,-98.0298,54.73,98,100,12.66,mist
355,Murray Bridge,AU,-35.1167,139.2667,68.13,39,38,12.12,scattered clouds
356,Wembley,AU,-31.9333,115.8,71.62,42,0,11.5,clear sky
357,Fortuna,US,40.5982,-124.1573,56.66,64,100,0.0,overcast clouds
358,Minab,IR,27.1467,57.0801,84.85,53,54,4.16,broken clouds
359,Adrar,MR,20.5022,-10.0711,71.02,19,17,10.6,few clouds
360,Flinders,AU,-34.5833,150.8552,68.18,74,100,8.01,overcast clouds
361,Valdosta,US,30.8327,-83.2785,71.51,65,0,11.5,clear sky
362,Ouadda,CF,8.0777,22.4007,68.95,87,100,5.95,overcast clouds
363,Santa Fe,AR,-31.6333,-60.7,56.01,65,88,7.0,light rain
364,Kuala Terengganu,MY,5.3302,103.1408,85.95,79,20,3.44,few clouds
365,Afzalgarh,IN,29.4,78.6833,94.75,16,0,0.96,clear sky
366,Cherskiy,RU,68.75,161.3,14.79,86,98,7.23,overcast clouds
367,Sao Miguel Do Iguacu,BR,-25.3481,-54.2378,67.44,99,67,3.42,broken clouds
368,Pirenopolis,BR,-15.8525,-48.9592,70.29,56,0,5.73,clear sky
369,Calmar,CA,53.2668,-113.8187,47.48,49,40,5.75,scattered clouds
370,Kirgiz-Miyaki,RU,53.6324,54.7979,37.58,62,100,10.33,overcast clouds
371,Beni Suef,EG,29.0731,31.0979,78.26,12,91,7.52,overcast clouds
372,Ankang,CN,32.68,109.0172,62.6,72,100,3.13,overcast clouds
373,Anchorage,US,61.2181,-149.9003,52.68,48,0,21.85,clear sky
374,Sibu,MY,2.3,111.8167,80.91,89,40,4.61,light rain
375,Chunoyar,RU,57.4467,97.3217,58.84,80,100,7.78,overcast clouds
376,Puyang,CN,29.4603,119.8861,57.83,81,100,5.3,overcast clouds
377,Half Moon Bay,US,37.4636,-122.4286,61.54,62,0,18.41,clear sky
378,Arman,RU,59.7,150.1667,40.6,58,17,6.06,few clouds
379,Karratha,AU,-20.7377,116.8463,81.12,49,99,21.65,overcast clouds
380,Yulara,AU,-25.2406,130.9889,71.44,49,97,17.27,overcast clouds
381,Leh,IN,34.1667,77.5833,45.73,49,54,1.36,broken clouds
382,Bhatkal,IN,13.9667,74.5667,86.05,69,57,4.59,broken clouds
383,Inongo,CD,-1.95,18.2667,70.09,95,99,3.51,overcast clouds
384,Erenhot,CN,43.6475,111.9767,49.17,14,0,13.18,clear sky
385,Champerico,GT,14.3,-91.9167,84.07,69,74,4.9,broken clouds
386,Saint-Marc-Des-Carrieres,CA,46.6834,-72.0491,39.27,75,63,3.44,broken clouds
387,Teya,RU,60.3778,92.6267,46.18,85,98,8.37,overcast clouds
388,Gladstone,AU,-23.85,151.25,82.33,51,25,12.66,scattered clouds
389,Jequie,BR,-13.8575,-40.0836,66.65,97,90,1.14,overcast clouds
390,Wewak,PG,-3.5534,143.6268,83.55,77,46,5.55,scattered clouds
391,Ambunti,PG,-4.2365,142.8448,90.97,52,88,4.52,overcast clouds
392,Sarakhs,IR,36.5449,61.1577,79.81,26,41,2.84,scattered clouds
393,Espanola,US,35.9911,-106.0806,59.0,10,0,8.46,clear sky
394,Mayo,US,38.8876,-76.5119,53.13,61,0,1.01,clear sky
395,Severnyy,RU,50.677,36.5532,41.04,65,0,0.0,clear sky
396,Bar Harbor,US,44.3876,-68.2039,39.97,75,100,18.01,overcast clouds
397,Grinnell,US,41.743,-92.7224,57.24,86,100,15.01,overcast clouds
398,Russell,US,32.3502,-85.1999,70.83,88,0,0.0,clear sky
399,Marzuq,YE,14.4,46.4667,72.52,59,3,2.3,clear sky
400,Novoagansk,RU,61.9449,76.6625,27.72,78,49,3.71,scattered clouds
401,Tilichiki,RU,60.4667,166.1,30.51,85,10,9.42,clear sky
402,Umtata,ZA,-31.5889,28.7844,50.16,92,26,1.63,scattered clouds
403,Kauhajoki,FI,62.4333,22.1833,31.98,88,98,7.9,overcast clouds
404,Jiblah,YE,13.9216,44.1467,62.6,69,17,3.2,few clouds
405,Neepawa,CA,50.2289,-99.4664,38.08,97,100,12.08,overcast clouds
406,Ust-Maya,RU,60.4167,134.5333,37.78,56,70,3.89,broken clouds
407,Egvekinot,RU,66.3167,-179.1667,26.91,82,100,6.82,overcast clouds
408,Basco,PH,20.4487,121.9702,82.83,70,94,9.95,overcast clouds
409,Lenger,KZ,42.183,69.8839,69.24,53,14,3.56,light rain
410,Chumikan,RU,54.7183,135.315,37.11,64,91,1.77,overcast clouds
411,Abilene,US,32.4487,-99.7331,82.62,34,0,10.36,clear sky
412,Luena,AO,-11.7833,19.9167,56.05,79,23,4.56,few clouds
413,Abu Samrah,SY,35.3029,37.1841,68.23,42,56,3.65,broken clouds
414,Aginskoye,RU,51.1,114.53,48.13,24,79,11.41,broken clouds
415,Anshun,CN,26.25,105.9333,61.86,82,100,10.27,overcast clouds
416,Igrim,RU,63.1906,64.4162,29.57,81,12,9.98,few clouds
417,Coquimbo,CL,-29.9533,-71.3436,58.73,82,100,2.3,overcast clouds
418,Sindor,RU,62.8629,51.8905,31.78,74,100,7.81,overcast clouds
419,Souillac,MU,-20.5167,57.5167,73.78,76,0,8.81,clear sky
420,Quang Ngai,VN,15.1167,108.8,84.2,72,64,3.6,broken clouds
421,Ambad,IN,19.6167,75.8,93.76,19,1,12.62,clear sky
422,Alta Floresta,BR,-9.8756,-56.0861,69.82,93,96,2.66,overcast clouds
423,Kuminskiy,RU,58.6667,66.5667,37.08,48,9,3.65,clear sky
424,Hailun,CN,47.45,126.9333,52.65,27,40,6.49,scattered clouds
425,Upington,ZA,-28.4478,21.2561,44.98,87,0,5.75,clear sky
426,Limbang,MY,4.75,115.0,77.11,70,76,1.99,broken clouds
427,Kalemie,CD,-5.9475,29.1947,68.29,88,83,4.61,light rain
428,Arrifes,PT,37.7667,-25.7,64.24,94,75,10.36,mist
429,Vao,NC,-22.6667,167.4833,73.85,76,100,24.56,overcast clouds
430,Hutchinson,US,38.0608,-97.9298,64.35,48,100,1.99,haze
431,La Orilla,MX,17.9833,-102.2333,75.83,75,4,5.1,clear sky
432,Kavaratti,IN,10.5669,72.642,85.69,75,100,12.53,moderate rain
433,Creel,MX,27.75,-107.6333,47.26,27,0,4.72,clear sky
434,Puerto Narino,CO,-3.7703,-70.3831,71.55,99,100,2.37,overcast clouds
435,Mantua,IT,45.1667,10.7833,50.61,83,46,4.63,scattered clouds
436,Vale,GE,41.6156,42.8722,50.7,83,19,1.9,few clouds
437,Warrnambool,AU,-38.3833,142.4833,59.81,56,100,20.67,overcast clouds
438,Venado,MX,22.9333,-101.0833,73.53,28,0,9.22,clear sky
439,Dingzhou,CN,38.5131,114.9956,66.31,13,45,1.59,scattered clouds
440,Gamba,GA,-2.65,10.0,76.6,93,100,7.49,overcast clouds
441,Olafsvik,IS,64.8945,-23.7142,43.56,91,65,7.45,broken clouds
442,Delta Del Tigre,UY,-34.7633,-56.3853,44.71,69,1,2.57,clear sky
443,Muana,BR,-1.5283,-49.2167,75.24,96,100,2.84,overcast clouds
444,Vysokogornyy,RU,50.1167,139.15,33.71,75,99,6.4,overcast clouds
445,Praia Da Vitoria,PT,38.7333,-27.0667,61.75,94,20,12.55,few clouds
446,Tevaitoa,PF,-16.7833,-151.5,80.82,73,10,17.07,light rain
447,Ulaanbaatar,MN,47.9077,106.8832,51.93,25,0,15.66,clear sky
448,Peleduy,RU,59.6289,112.7406,37.54,98,100,9.17,light rain
449,Barcelos,PT,41.5388,-8.6151,58.84,78,8,2.8,clear sky
450,Mwene-Ditu,CD,-7.0,23.45,63.97,97,59,0.49,light rain
451,La Ronge,CA,55.1001,-105.2842,46.65,49,40,4.61,scattered clouds
452,Biloela,AU,-24.4167,150.5,85.01,38,8,4.52,clear sky
453,Yuzhno-Kurilsk,RU,44.0306,145.8556,40.64,55,16,15.9,few clouds
454,Muskegon,US,43.3,-86.1334,57.06,31,100,12.66,overcast clouds
455,Olinda,BR,-8.0089,-34.8553,76.73,83,40,3.44,scattered clouds
456,Celestun,MX,20.8667,-90.4,78.13,78,22,11.77,few clouds
457,Filingue,NE,14.3521,3.3168,86.32,10,98,8.19,overcast clouds
458,Plettenberg Bay,ZA,-34.0527,23.3716,56.8,84,24,9.22,few clouds
459,Iztapa,GT,13.9333,-90.7075,82.89,72,89,2.39,overcast clouds
460,Waitati,NZ,-45.75,170.5667,58.8,73,79,7.14,broken clouds
461,Penarroya-Pueblonuevo,ES,38.3,-5.2667,55.45,49,4,3.87,clear sky
462,Brattvag,NO,62.6002,6.4434,41.29,87,40,6.91,scattered clouds
463,Jilib,SO,0.4883,42.7854,75.74,94,7,4.23,clear sky
464,Villa Maria,AR,-32.4075,-63.2402,50.83,69,59,5.84,broken clouds
465,Novyy Urengoy,RU,66.0833,76.6333,19.13,88,28,11.61,scattered clouds
466,Ondangwa,NA,-17.9167,15.95,67.53,44,7,7.36,clear sky
467,Smiltene,LV,57.4244,25.9016,29.55,94,11,4.36,few clouds
468,Sur,OM,22.5667,59.5289,92.26,39,1,7.83,clear sky
469,Peniche,PT,39.3558,-9.3811,57.92,93,6,9.01,clear sky
470,Ballina,AU,-28.8667,153.5667,78.98,77,97,4.0,overcast clouds
471,Telimele,GN,10.9167,-13.3333,72.97,70,100,3.31,overcast clouds
472,Padang,ID,-0.9492,100.3543,86.05,67,81,3.18,broken clouds
473,Konza,KE,-1.7426,37.1294,56.3,97,99,2.48,overcast clouds
474,Vasterhaninge,SE,59.1167,18.1,33.84,86,59,7.31,broken clouds
475,Valparaiso,CL,-33.0393,-71.6273,55.47,74,0,4.61,clear sky
476,Mata De Sao Joao,BR,-12.5303,-38.2992,82.15,96,77,1.72,broken clouds
477,Nouakchott,MR,18.0858,-15.9785,67.93,65,0,11.21,clear sky
478,Iquitos,PE,-3.7481,-73.2472,75.24,100,75,0.0,moderate rain
479,Havre-Saint-Pierre,CA,50.2334,-63.5986,33.8,93,100,19.57,overcast clouds
480,Micheweni,TZ,-4.9667,39.8333,80.31,75,98,13.78,light rain
481,Churapcha,RU,62.0025,132.4325,35.42,65,33,1.7,scattered clouds
482,Buala,SB,-8.145,159.5921,83.57,74,100,4.68,moderate rain
483,San Angelo,US,31.4638,-100.437,82.62,39,0,12.66,clear sky
484,Sao Domingos,BR,-13.3983,-46.3183,69.08,56,19,6.15,few clouds
485,Miri,MY,4.4148,114.0089,77.14,94,40,8.05,scattered clouds
486,Isangel,VU,-19.55,169.2667,80.71,83,75,9.22,broken clouds
487,Varca,IN,15.2167,73.9167,85.8,68,46,2.51,scattered clouds
488,Sechura,PE,-5.5569,-80.8222,69.35,75,99,15.59,overcast clouds
489,Del Rio,US,29.3627,-100.8968,82.51,55,0,6.91,clear sky
490,Scarborough,GB,54.2797,-0.4044,42.66,87,11,4.56,few clouds
491,Tocopilla,CL,-22.092,-70.1979,64.35,73,22,4.99,few clouds
492,Hailar,CN,49.2,119.7,43.63,27,16,13.44,few clouds
493,Astana,KZ,51.1801,71.446,62.55,42,0,2.24,clear sky
494,Megion,RU,61.0296,76.1136,30.22,64,100,6.98,overcast clouds
495,Iqaluit,CA,63.7506,-68.5145,15.53,67,75,6.91,broken clouds
496,Tabou,CI,4.423,-7.3528,79.57,85,43,7.02,light rain
497,De Aar,ZA,-30.6497,24.0123,49.77,55,4,6.42,clear sky
498,Groningen,NL,53.25,6.75,45.03,86,100,4.61,overcast clouds
499,Nicoya,CR,10.1483,-85.452,80.55,71,100,4.27,overcast clouds
500,Viedma,AR,-40.8135,-62.9967,45.66,37,96,8.1,overcast clouds
501,Almeria,ES,37.1667,-2.3333,49.77,52,2,4.92,clear sky
502,Dunedin,NZ,-45.8742,170.5036,58.8,73,83,5.99,broken clouds
503,Suzaka,JP,36.65,138.3167,62.1,48,77,3.0,broken clouds
504,Haysyn,UA,48.8114,29.3898,43.88,93,75,5.01,broken clouds
505,Jungapeo,MX,19.45,-100.4833,70.81,45,32,3.22,scattered clouds
506,Florianopolis,BR,-27.6146,-48.5012,66.36,83,75,6.91,broken clouds
507,Sabang,ID,5.8933,95.3214,84.09,74,100,13.8,overcast clouds
508,Coahuayana,MX,18.7333,-103.6833,71.65,83,13,1.19,few clouds
509,Chengde,CN,40.9725,117.9361,58.75,16,2,17.49,clear sky
510,Boralday,KZ,43.3578,76.8594,64.26,52,75,0.0,broken clouds
511,Seminole,US,28.7086,-81.2081,72.5,81,0,9.22,clear sky
512,Sikasso,ML,10.9167,-7.0,80.51,53,64,4.56,light rain
513,Bontang,ID,0.1333,117.5,85.5,70,35,6.82,scattered clouds
514,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,70.2,100,100,0.89,overcast clouds
515,Lerwick,GB,60.1545,-1.1494,42.8,75,100,7.09,overcast clouds
516,Quijingue,BR,-10.7525,-39.2092,67.08,97,62,2.59,broken clouds
517,Balabac,PH,7.9868,117.0645,85.39,71,100,9.37,overcast clouds
518,Pacific Grove,US,36.6177,-121.9166,59.81,71,0,7.0,clear sky
519,Kargopol,RU,61.5071,38.9456,25.34,82,15,4.0,few clouds
520,Anastacio,BR,-20.4836,-55.8069,80.44,46,100,2.46,overcast clouds
521,Crossville,US,35.949,-85.0269,63.23,75,20,0.0,few clouds
522,Hakui,JP,36.8833,136.7833,61.25,52,85,10.33,overcast clouds
523,Port Macquarie,AU,-31.4333,152.9167,77.9,59,100,8.32,overcast clouds
524,Acapulco,MX,16.8634,-99.8901,80.42,83,40,10.36,scattered clouds
525,Kirando,TZ,-7.4167,30.6,71.04,81,89,7.11,light rain
526,Yershov,RU,51.3513,48.2766,45.27,65,79,7.74,broken clouds
527,Gornozavodsk,RU,58.3758,58.3211,33.87,50,1,3.2,clear sky
528,Ganzhou,CN,28.8184,115.4327,60.58,80,100,5.01,heavy intensity rain
529,Bengkulu,ID,-3.8004,102.2655,83.71,69,14,4.09,few clouds
530,Isiolo,KE,0.3546,37.5822,65.25,77,100,4.32,overcast clouds
531,Caucaia,BR,-3.7361,-38.6531,75.15,85,75,10.36,heavy intensity rain
532,Touros,BR,-5.1989,-35.4608,75.78,81,97,9.26,overcast clouds
533,Boyolangu,ID,-8.1181,111.8935,85.68,70,33,2.35,scattered clouds
534,Ruzomberok,SK,49.0748,19.3075,41.61,84,11,2.37,few clouds
535,Port-Cartier,CA,50.0334,-66.8654,35.82,87,100,11.54,overcast clouds
536,Chernyshevskiy,RU,63.0128,112.4714,35.2,99,100,7.07,snow
537,Saint Anthony,US,45.0205,-93.218,54.05,87,100,18.41,overcast clouds
538,Kholodnyy,RU,62.7167,147.95,25.38,79,96,1.92,overcast clouds
539,Jakar,BT,27.5492,90.7525,54.73,80,100,2.91,overcast clouds
540,Alamosa,US,37.4695,-105.87,44.58,21,0,10.36,clear sky
541,Sebastian,US,35.1668,-94.2669,75.76,88,65,9.35,broken clouds
542,Dalvik,IS,65.9702,-18.5286,46.33,81,46,8.55,scattered clouds
543,Saint-Augustin,CA,51.226,-58.6502,35.8,87,100,21.97,overcast clouds
544,Lengshuijiang,CN,27.6881,111.4294,56.08,93,100,4.16,light rain
545,Honiara,SB,-9.4333,159.95,83.93,75,99,2.37,overcast clouds
546,Upata,VE,8.0086,-62.3989,75.2,86,62,6.96,broken clouds
547,Bambamarca,PE,-6.6833,-78.5333,49.64,93,100,5.03,overcast clouds
548,Alekseyevsk,RU,57.8406,108.3492,42.28,95,100,9.31,overcast clouds
549,Greymouth,NZ,-42.4667,171.2,59.77,78,84,5.95,broken clouds
550,Wajir,KE,1.7471,40.0573,80.56,74,75,9.22,broken clouds
551,Nakonde,ZM,-9.3421,32.745,57.25,97,98,4.52,overcast clouds
552,Dudinka,RU,69.4058,86.1778,16.63,93,100,11.61,overcast clouds
553,Vila Do Maio,CV,15.1333,-23.2167,68.79,77,6,14.61,clear sky
554,Togur,RU,58.3631,82.8265,44.83,84,100,9.08,light rain
555,Querfurt,DE,51.3833,11.6,48.45,93,100,8.59,overcast clouds
556,Birao,CF,10.2849,22.7882,81.19,51,100,5.17,overcast clouds
557,Nouadhibou,MR,20.931,-17.0347,62.58,88,40,19.57,scattered clouds
558,Caravelas,BR,-17.7125,-39.2481,73.94,83,0,2.37,clear sky
559,Bose,IT,45.4612,8.0137,58.21,63,100,3.02,overcast clouds
560,Sarankhola,BD,22.3082,89.7897,91.71,52,22,11.56,few clouds
561,Missungwi,TZ,-2.85,33.0833,63.84,93,55,3.06,broken clouds
562,Cabra,ES,37.4725,-4.4421,52.47,74,1,2.35,clear sky
563,Tandil,AR,-37.3217,-59.1332,39.43,61,25,1.81,scattered clouds
564,Lashio,MM,22.9333,97.75,90.18,32,22,2.86,few clouds
565,Novobirilyussy,RU,56.9514,90.6661,62.65,62,100,8.55,overcast clouds
566,Saldanha,ZA,-33.0117,17.9442,50.05,81,80,6.42,broken clouds
567,Urumqi,CN,43.801,87.6005,68.95,13,0,26.84,clear sky
568,San Ramon,US,37.7799,-121.978,64.62,60,0,4.61,clear sky
569,San Jeronimo,PE,-11.9472,-75.2829,47.55,83,73,3.2,broken clouds
570,Lasa,IT,46.6166,10.7002,49.08,97,100,2.35,overcast clouds
571,Saint-Paul,RE,-21.0096,55.2707,75.74,76,4,5.53,clear sky
572,Toamasina,MG,-18.1667,49.3833,68.0,88,20,6.91,few clouds
573,Hay River,CA,60.8156,-115.7999,24.78,80,20,2.3,few clouds
574,Yaguajay,CU,22.3272,-79.2378,72.77,69,0,11.63,clear sky
575,Griffith,US,41.5284,-87.4237,60.73,55,100,13.8,overcast clouds
576,Umea,SE,63.8284,20.2597,37.33,65,100,5.75,overcast clouds
577,Coracao De Jesus,BR,-16.6853,-44.365,64.99,61,5,7.54,clear sky
578,Uncia,BO,-18.467,-66.5685,47.93,80,100,3.89,overcast clouds
579,Hamilton,US,39.1834,-84.5333,65.43,46,100,10.36,overcast clouds
580,Bombay,IN,19.0144,72.8479,87.78,66,0,4.61,haze
581,Jalu,LY,29.0331,21.5482,64.29,60,0,8.72,clear sky
582,Ningyang,CN,35.7642,116.7914,69.71,42,100,16.69,overcast clouds
583,Lufilufi,WS,-13.8745,-171.5986,89.38,77,64,16.89,broken clouds
584,Todos Santos,MX,23.45,-110.2167,63.66,76,11,8.39,few clouds
585,Omsukchan,RU,62.5333,155.8,26.85,85,100,8.93,overcast clouds
586,Chazuta,PE,-6.5742,-76.1367,73.15,99,100,1.28,overcast clouds
587,Gadwal,IN,16.2333,77.8,94.42,39,29,9.86,scattered clouds
588,Aldergrove,CA,49.058,-122.4709,56.68,60,100,5.75,overcast clouds
589,Camapua,BR,-19.5314,-54.0439,74.12,53,65,4.18,broken clouds
590,Manta,EC,-0.95,-80.7333,76.78,83,75,10.36,broken clouds
591,Tocache,PE,-8.1842,-76.5125,69.19,98,100,1.1,overcast clouds
592,Nishihara,JP,26.1842,127.7558,76.28,74,100,12.66,overcast clouds
593,Lamu,KE,-2.2717,40.902,80.82,83,74,11.72,broken clouds
594,Mul,IN,20.0667,79.6667,99.18,14,12,3.27,few clouds
595,Ha Tinh,VN,18.3333,105.9,83.25,76,99,4.12,overcast clouds
596,Poso,ID,-1.3959,120.7524,85.1,67,45,3.0,light rain
597,Auki,SB,-8.7676,160.7034,83.3,74,91,2.57,overcast clouds
598,San Cristobal,VE,7.7669,-72.225,73.58,96,74,3.87,broken clouds
599,Laguna,US,38.421,-121.4238,73.58,27,0,9.22,clear sky
600,Saint-Ambroise,CA,48.5501,-71.3324,41.31,90,50,4.88,scattered clouds
601,Dryden,CA,49.7833,-92.7503,37.69,93,100,9.22,light rain
602,Bogalusa,US,30.791,-89.8487,68.86,82,0,0.0,clear sky
603,Lata,PT,40.1629,-8.3327,55.08,73,0,2.64,clear sky
604,Moree,AU,-29.4667,149.85,77.02,53,100,17.27,light rain
605,Pitimbu,BR,-7.4706,-34.8086,73.99,79,99,7.76,overcast clouds
606,Amapa,BR,1.0,-52.0,72.05,99,98,1.95,overcast clouds
607,Puerto Plata,DO,19.7934,-70.6884,75.11,94,40,0.0,scattered clouds
608,Casale Monferrato,IT,45.1334,8.4571,56.43,78,90,3.89,overcast clouds
609,Norheimsund,NO,60.3709,6.1456,41.95,90,20,5.28,few clouds
610,Camacha,PT,33.0833,-16.3333,58.42,88,20,5.75,few clouds
611,Maslovka,RU,51.5535,39.2357,34.32,80,0,2.84,clear sky
612,Tera,NE,14.0078,0.7531,86.79,11,88,4.79,overcast clouds
613,Mancio Lima,BR,-7.6142,-72.8958,71.67,100,75,0.0,light rain
614,Jiayuguan,CN,39.8167,98.3,51.03,28,80,9.17,broken clouds
615,Lompoc,US,34.6391,-120.4579,62.94,74,0,21.99,clear sky
616,Campo Formoso,BR,-10.5075,-40.3214,66.51,95,85,4.47,overcast clouds
617,Rehoboth,NA,-23.3167,17.0833,57.24,53,0,1.97,clear sky
618,Kawalu,ID,-7.3817,108.2082,85.82,65,54,2.84,broken clouds
619,Pandan,PH,14.0453,124.1694,85.73,66,97,7.61,overcast clouds
620,Nueva Imperial,CL,-38.7333,-72.95,36.25,92,0,0.98,clear sky
621,Yurginskoye,RU,56.8189,67.3921,37.38,52,79,9.35,broken clouds
622,Hwange,ZW,-18.3693,26.5019,57.54,57,0,2.42,clear sky
623,Bani,DO,18.2833,-70.3333,75.85,70,58,12.03,broken clouds
624,Tumbagaan,PH,5.3656,120.3139,82.49,78,100,4.65,overcast clouds
625,Yumen,CN,40.2833,97.2,52.66,26,79,6.69,broken clouds
626,Mersing,MY,2.4312,103.8405,87.71,79,40,4.61,scattered clouds
627,Tamayo,DO,18.3947,-71.2029,75.07,78,73,1.99,broken clouds
628,Pergamino,AR,-33.89,-60.5736,44.19,54,0,6.15,clear sky
629,Puerto Madryn,AR,-42.7692,-65.0385,50.63,40,72,15.99,broken clouds
630,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,45.19,49,75,11.18,broken clouds
631,Bay Roberts,CA,47.5999,-53.2648,40.66,95,100,4.94,overcast clouds
632,Kieta,PG,-6.2167,155.6333,83.98,74,28,4.7,light rain
633,Damietta,EG,31.4165,31.8133,68.04,52,49,11.72,scattered clouds
634,Katima Mulilo,NA,-17.5,24.2667,56.44,70,0,3.65,clear sky
635,Morondava,MG,-20.2833,44.2833,74.61,76,0,2.24,clear sky
636,Punta Alta,AR,-38.8759,-62.0736,46.04,46,75,10.83,broken clouds
637,Coos Bay,US,43.3665,-124.2179,53.31,99,100,3.44,mist
638,Thunder Bay,CA,48.4001,-89.3168,40.98,56,100,9.22,overcast clouds
639,Moussoro,TD,13.6408,16.4901,87.17,33,63,6.53,broken clouds
640,Adeje,ES,28.1227,-16.726,64.02,71,0,3.44,clear sky
641,Bah,IN,26.87,78.5975,100.67,9,11,13.91,few clouds
642,Talavera De La Reina,ES,39.9635,-4.8308,54.01,68,76,2.35,broken clouds
643,Ferme-Neuve,CA,46.7001,-75.4493,32.04,84,3,4.23,clear sky
644,Koslan,RU,63.4564,48.8989,28.74,80,100,2.84,light snow
645,Karangampel,ID,-6.4622,108.4519,84.87,72,41,10.02,scattered clouds
646,Wanning,CN,18.8003,110.3967,79.68,83,100,9.01,overcast clouds
647,Cairns,AU,-16.9167,145.7667,82.06,93,75,12.66,light rain
648,Solnechnyy,RU,50.7214,136.6319,40.15,59,24,5.53,few clouds
649,Prince Rupert,CA,54.3161,-130.3201,50.09,66,0,8.05,clear sky
650,Ornskoldsvik,SE,63.2909,18.7153,36.55,69,75,16.11,broken clouds
651,Ujjain,IN,23.1833,75.7667,89.37,32,0,11.32,clear sky
652,Sinop,TR,41.7711,34.8709,49.78,88,43,0.76,scattered clouds
653,Kurilsk,RU,45.2333,147.8833,34.68,76,100,13.2,overcast clouds
654,Huarmey,PE,-10.0681,-78.1522,67.1,87,86,6.73,overcast clouds
